% 1. Title: League of Legends 5vs5 Solo queue Database
%
% 2. Sources:
%	(a) Creator: Oihan Irastorza (Botxan)
%	(b) Date: 12 January, 2024
%	(c) Source of data: Riot API (https://developer.riotgames.com/). Used endpoints: 
%           1. Players per queue, league and rank: /lol/league/v4/entries/{queue}/{tier}/{division}.
%               - Useful returned data: tier, rank, wins, losses, summonerId.
%           2. Get Player Universally Unique IDentifiers (PUUID): /lol/summoner/v4/summoners/by-puuid/{encryptedPUUID}.
%               - Useful returned data: puuid.
%           3. Players last match identifiers: /lol/match/v5/matches/by-puuid/{puuid}/ids.
%               - Useful returned data: list of match ids (e.g. ["EUW1_1234567890", "EUW_0987654321"]).
%           4. Game and player stats: /lol/match/v5/matches/{matchId}.
%               - Useful returned data: rest of attributes.
%       (d) Repository with automated scripts for data gathering and dataset examples: https://github.com/Botxan/LoL-dataset-generator
%
%
% 3. Relevant Information:
%    --- This database stores a set of statistics on the performance of players
%        in different 5vs5 solo queue ranked games. Challenger, Grandmaster and
%        Master tiers have been excluded because they are treated from
%        different enpoints and do not follow the same structure of ranks and 
%        divisions as the other leagues.
%
%    --- Predicted attribute: player tier and rank (I = highest, Diamond I, 
%         28 = lowest, Iron IV). 
%
% 4. Number of instances: 42000 (1500 per tier and rank combination)
%
% 5. Number of Attributes: 16 numeric, predictive attributes and the class
%
% 6. Attribute Information:
%    # Player-related attributes
%    1. tier_rank: number representing the player's tier and rank. 1 = Diamond I, 2 = Diamond II, ..., 28 = Iron IV.
%    2. kills: total number of kills made by the player.
%    3. deaths: total number of times the player has died during the game.
%    4. assists: total number of times the player has assisted in a loss in favor of his team.
%    5. killingsprees: number of times the player has achieved a killing streak (3 kills or more before dying).
%    6. champExperience: experience points that the player has with the champion he has played.
%    7. totalDamageDealth: total damage inflicted by the player.
%    8. totalDamageTaken: total damage taken by the player.
%    9. totalMinionsKilled: number of minions killed by the player.
%    10. turretTakedown: number of towers destroyed by the player.
%    11. visionScore: vision score (1 point per minute of ward lifetime provided + 1 point per minute of ward lifetime denied) obtained by the player.
%
%    # Team-related attributes
%    12. dragonTakedowns: number of dragons killed by the team.
%    13. riftHeraldTakedowns: number of rift heralds killed by the team.
%    14. baronTakedowns: number of barons killed by the team.
%    15. towerTakedowns: number of towers destroyed by the team.
%
%    # Game-related attributes
%    16. gameDuration: game duration in seconds.
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution: 1500 for each of 28 classes.

@relation LoLSoloQ5v5

@attribute tier_rank numeric
@attribute kills numeric
@attribute deaths numeric
@attribute assists numeric
@attribute killingsprees numeric
@attribute champExperience numeric
@attribute totalDamageDealth numeric
@attribute totalDamageTaken numeric
@attribute totalMinionsKilled numeric
@attribute turretTakedown numeric
@attribute visionScore numeric
@attribute dragonTakedowns numeric
@attribute riftHeraldTakedowns numeric
@attribute baronTakedowns numeric
@attribute towerTakedowns numeric
@attribute gameDuration numeric

@data
26,2,4,6,0,14654,118368,15187,168,1,16,1,1,0,5,1968
26,1,13,7,0,9202,59736,38273,8,0,8,0,0,0,3,1802
26,7,9,6,3,12006,119461,33679,23,3,7,1,1,1,9,1718
26,1,10,10,0,11907,51804,16980,52,2,7,3,1,1,11,1646
26,6,20,10,0,21379,132368,75280,107,0,20,4,0,1,10,3620
26,3,11,3,1,13272,103866,28507,100,0,12,1,0,1,2,2108
26,1,4,4,0,13682,94293,15868,138,1,8,1,0,0,1,1645
26,1,0,0,0,1366,10305,230,15,0,1,0,0,0,0,228
26,2,9,15,0,17113,98078,19853,111,3,7,3,1,1,8,2051
26,1,15,22,0,18273,182281,49638,22,0,17,3,0,2,9,2470
26,6,6,1,1,15166,159220,32461,186,3,11,3,1,0,6,1672
26,3,8,8,0,17511,200011,32356,197,0,12,2,1,0,2,1919
26,0,0,0,0,0,284,71,0,0,0,0,0,0,0,119
26,5,2,4,2,19631,212141,31263,228,5,16,4,0,1,11,1955
26,1,12,6,0,10683,61596,21457,46,1,32,0,0,0,3,1923
26,2,11,6,0,11999,118539,33375,137,0,14,4,0,1,3,1894
26,3,6,8,1,11266,171495,30471,11,4,20,2,1,0,7,1673
26,5,20,24,0,25089,322348,101150,86,1,34,6,0,0,8,3265
26,7,3,11,3,16353,114069,24311,136,3,13,2,1,1,9,1790
26,3,6,11,1,14753,131450,21977,148,3,13,4,0,1,7,1764
26,12,4,8,2,18813,209628,26276,243,5,17,4,0,0,8,2016
26,2,6,8,0,11042,98923,16713,139,4,14,2,1,1,8,1823
26,8,2,7,1,17474,194499,16422,244,2,22,4,0,0,10,1995
26,1,5,1,0,10225,69694,10442,123,0,10,0,0,0,0,1246
26,17,4,7,3,13461,119004,22348,131,1,9,3,0,1,8,1690
26,4,6,0,1,12693,110313,20169,181,1,20,2,0,0,7,1649
26,9,4,1,2,14628,129311,17938,193,1,12,0,0,1,3,1835
26,3,6,10,0,16887,163102,35132,202,2,19,2,0,0,4,2524
26,14,4,4,3,18916,210919,24735,233,1,37,3,0,0,6,2248
26,13,2,14,2,25366,273062,18365,235,4,32,4,0,0,11,2819
26,1,0,3,0,11989,100965,5784,140,0,13,0,0,0,1,1296
26,1,7,7,0,14532,137246,13029,173,0,15,2,0,0,5,1832
26,5,8,8,2,11494,88485,19715,93,0,34,1,0,0,2,1660
26,4,2,14,1,18594,219826,14268,222,6,24,4,0,1,10,2185
26,6,3,7,2,14033,168218,15619,185,4,31,3,1,0,11,1798
26,5,7,11,2,16580,184165,20190,229,1,46,3,0,0,2,2317
26,11,10,10,3,16641,119440,24048,154,4,47,2,0,1,9,2333
26,15,6,13,2,19079,302576,30476,204,1,43,4,0,0,7,2500
26,8,1,6,2,13758,143849,9503,195,5,22,3,0,0,10,1605
26,4,9,12,1,16310,286644,46479,67,1,28,2,0,0,5,2444
26,17,11,6,5,15599,175112,31868,166,2,16,3,1,1,7,1765
26,1,3,0,0,8970,59180,9288,92,0,6,1,1,0,1,1166
26,20,4,6,2,19731,172756,28453,197,0,24,2,0,0,5,2387
26,5,6,0,1,10212,74514,20174,100,0,12,1,1,0,2,1426
26,2,2,9,0,11670,247179,27033,21,1,7,3,0,0,9,1545
26,0,2,6,0,11201,198998,24385,11,0,13,3,0,0,10,1571
26,6,10,21,2,25032,412864,72593,82,3,24,4,0,2,8,3144
26,4,7,1,0,11195,191531,32526,25,1,10,1,0,0,3,1553
26,2,7,6,0,12088,248003,36945,8,1,13,0,0,0,4,2017
26,4,9,9,0,19476,338521,50865,33,2,12,2,1,1,11,2403
26,3,8,1,0,11980,141232,19274,169,1,21,2,0,0,1,1718
26,15,2,7,2,16151,183087,13191,164,5,19,3,1,0,8,1949
26,6,7,5,2,18800,213544,31612,208,2,40,1,1,0,4,2582
26,3,5,1,0,13657,149927,17680,183,1,19,0,0,0,3,1701
26,6,2,6,1,14580,141913,14381,157,2,25,4,0,1,8,1799
26,10,5,12,3,21048,267495,21442,257,3,55,3,0,0,8,3003
26,0,5,5,0,9452,85880,16006,111,1,21,0,0,0,2,1637
26,5,4,9,2,14903,143680,17916,148,1,17,1,0,0,2,1802
26,6,4,7,2,17026,194954,15537,204,2,33,1,1,0,4,2157
26,2,4,8,0,13427,127212,16440,167,1,32,2,0,0,7,1830
26,9,10,5,3,14852,200384,50792,12,0,23,2,0,0,4,2084
26,8,4,9,1,13076,185109,44616,9,3,23,4,1,1,8,1805
26,7,6,2,2,8552,133344,24927,10,0,13,1,0,0,1,1396
26,3,9,10,0,15693,203796,43411,43,3,20,2,0,1,8,2060
26,7,6,5,1,13883,185710,37030,13,0,22,4,1,0,8,1847
26,1,6,2,0,5678,90102,20608,0,0,13,0,0,0,2,1163
26,9,15,8,2,14984,219592,48098,23,1,21,4,0,0,3,2212
26,3,9,10,0,14860,186023,38999,13,0,22,2,0,1,4,2012
26,7,8,7,2,12966,177286,32347,26,0,20,0,1,0,4,1894
26,10,6,7,1,18249,221561,54543,36,1,21,2,0,0,3,2250
26,2,4,1,1,6466,50749,12625,100,0,15,0,1,0,0,1318
26,4,7,8,0,11046,130163,24945,166,0,17,1,1,0,2,1917
26,8,9,15,1,15220,172527,29042,174,0,22,2,0,1,8,2334
26,0,0,6,0,10786,52400,6941,64,6,51,4,1,1,10,1826
26,1,6,18,0,12849,28210,16751,37,2,78,3,0,0,8,2138
26,3,11,16,1,16456,56177,46863,66,1,96,5,1,0,8,2783
26,1,10,14,0,9559,18511,16336,22,0,37,3,1,0,2,1646
26,2,3,6,0,15817,135202,20867,152,4,29,3,1,1,8,1897
26,3,10,8,0,18294,177389,36546,151,1,25,3,0,0,3,2218
26,7,6,6,2,12809,184362,28180,29,2,13,3,1,0,11,1659
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
26,4,10,5,1,15906,222885,33169,193,1,21,4,0,1,9,2183
26,8,3,7,3,14750,156980,19884,130,5,25,4,1,1,8,1723
26,5,10,12,2,18115,170007,71185,168,3,32,1,0,0,8,2307
26,0,7,9,0,12114,23991,19083,18,0,39,1,1,0,6,2032
26,2,10,5,0,18432,208501,54448,218,2,29,1,0,1,3,2579
26,16,4,5,4,16385,169784,33471,152,4,17,2,0,0,8,1709
26,7,6,5,2,11556,162350,29850,20,1,20,1,1,1,6,1666
26,4,0,5,1,5717,99284,13351,0,0,4,2,0,0,0,942
26,4,3,0,1,5676,87518,18565,8,0,5,0,0,0,0,957
26,3,4,0,1,8145,71279,14183,91,1,10,0,1,0,1,1150
26,5,8,6,2,14173,193225,42643,47,1,23,3,1,0,9,1832
26,3,4,9,0,14848,215775,37659,25,4,18,5,1,1,11,1859
26,5,8,7,1,9045,89354,23337,125,0,11,0,0,0,0,1655
26,9,9,9,1,18970,263879,35350,252,3,18,1,0,1,6,2356
26,3,9,5,1,9121,143514,36664,30,1,12,0,0,0,3,1649
26,11,7,9,3,14443,133378,47376,155,3,21,2,0,0,4,2046
26,3,8,4,1,12067,92916,31987,93,2,3,0,0,0,2,1572
26,0,4,0,0,8256,68573,11964,105,0,9,0,1,0,1,1100
26,4,6,1,1,9171,66108,21746,73,2,4,1,0,0,4,1418
26,7,8,7,2,11259,135459,24855,114,3,8,4,1,0,8,1967
26,6,7,5,2,14457,84708,59254,108,1,16,0,1,1,6,2192
26,0,7,7,0,11989,44206,22201,45,0,20,0,1,0,1,1867
26,4,9,12,1,13747,66887,22482,79,3,40,2,1,0,11,2012
26,4,4,12,1,8864,39603,8210,35,5,26,3,0,0,9,1374
26,1,7,8,0,8206,43969,16343,32,0,21,3,0,0,2,1471
26,4,11,19,1,21346,199347,26511,152,2,47,1,0,2,9,2486
26,3,12,3,0,11666,80003,25925,67,0,39,0,1,0,7,2286
26,1,4,4,0,8575,73016,10752,52,1,31,3,1,0,10,1662
26,7,7,9,2,16589,140891,26678,91,2,62,1,0,0,5,2581
26,1,8,9,0,6520,34771,13116,26,0,22,1,1,0,1,1415
26,0,0,0,0,0,750,0,0,0,0,0,0,0,0,106
26,14,6,9,4,23836,302645,33889,242,3,26,0,1,1,7,2202
26,7,9,6,2,14413,118485,25141,169,0,14,2,0,0,0,1776
26,4,5,9,1,17249,212865,26492,223,1,20,2,0,0,4,2117
26,2,2,10,1,15466,146612,18358,189,4,16,2,1,1,8,1872
26,26,13,12,8,24316,390125,53169,261,3,37,2,1,1,6,2883
26,0,4,3,0,11124,105077,9695,155,0,11,2,0,0,0,1386
26,2,6,2,0,14559,162698,24631,211,1,14,2,0,0,3,1899
26,0,9,3,0,10130,150202,32002,27,0,8,0,0,0,3,1597
26,3,9,16,1,11277,57409,20584,49,3,39,2,1,1,9,1856
26,2,12,11,0,11305,60447,34741,59,0,16,1,0,0,3,2006
26,1,11,25,0,19082,37601,33621,33,0,61,4,1,2,6,2573
26,0,4,0,0,4838,14164,10378,27,0,20,0,0,0,0,1169
26,4,9,9,1,13697,44002,30093,54,0,43,2,0,1,3,1992
26,2,6,8,0,7756,35017,20039,36,2,26,1,0,0,4,1463
26,4,8,16,1,12081,36624,27196,33,2,28,4,1,1,11,1684
26,1,7,1,0,7314,15977,20723,21,1,18,0,0,0,2,1486
26,2,1,8,0,9635,35621,15246,38,2,19,3,2,1,9,1632
26,3,15,12,0,16968,123198,60368,120,2,16,2,0,1,4,2398
26,5,7,7,1,13061,95588,28239,106,2,31,3,0,0,10,2098
26,3,6,2,1,12359,108947,28904,143,2,21,0,0,0,2,1893
26,6,0,4,1,10316,173280,15093,11,1,17,3,1,0,4,1235
26,6,12,9,2,21371,310625,28710,233,3,32,3,0,0,8,2981
26,4,3,6,1,10447,159906,13000,21,0,22,3,1,0,3,1523
26,10,5,5,3,17068,211383,28630,197,1,22,0,0,0,3,2133
26,6,7,5,2,11795,101506,24497,152,0,16,2,0,0,4,1899
26,0,5,4,0,6673,58976,13367,127,0,11,0,0,0,0,1245
26,18,8,15,2,21168,197194,33712,181,3,22,3,0,1,9,2416
26,8,2,13,2,9376,105507,14223,140,7,18,3,1,0,9,1337
26,8,7,4,2,14894,175653,25297,219,3,18,2,1,1,5,1988
26,3,7,4,0,10644,96262,17930,163,0,10,1,0,0,0,1513
26,5,7,10,1,12970,139920,28527,195,1,19,2,0,0,4,2055
26,0,0,0,0,192,1552,111,5,0,0,0,0,0,0,143
26,8,18,10,1,17249,146927,36373,151,2,14,2,1,1,8,2268
26,8,11,20,2,16929,124022,27157,90,0,93,4,1,0,11,2223
26,0,0,0,0,0,518,0,0,0,2,0,0,0,0,105
26,11,9,12,2,17599,125617,26284,92,5,107,2,1,2,8,2318
26,7,13,13,1,15395,122044,37476,84,0,96,2,0,0,4,2254
26,1,7,8,0,14168,85628,21210,55,1,92,3,0,0,5,2187
26,1,6,8,0,10239,31364,15331,29,3,78,4,1,0,5,1797
26,6,3,5,2,5775,40839,8097,38,4,34,2,1,0,6,1057
26,8,8,14,3,16651,124893,27218,69,3,38,3,1,0,7,2387
26,3,13,11,1,15243,81071,34018,71,2,49,2,0,0,5,2623
26,0,8,5,0,9002,33817,16712,41,0,35,3,1,0,2,1601
26,11,10,15,2,12535,113763,34043,107,3,2,2,0,1,9,1878
26,17,9,14,4,14838,176837,30883,153,3,5,2,1,1,5,1900
26,8,7,8,3,10721,112917,25287,139,0,5,1,0,0,0,1639
26,22,10,12,6,19153,229028,38154,167,3,17,3,1,2,11,2105
26,20,12,5,5,20388,253390,56937,208,2,24,2,1,2,8,2673
26,13,5,6,4,13351,173927,30835,149,4,12,2,1,0,5,1937
26,9,7,12,3,14046,196608,27213,158,1,9,2,0,0,5,2111
26,0,7,1,0,6730,66817,16008,82,0,6,1,0,0,1,1153
26,3,10,2,1,8960,89920,18651,111,0,7,0,0,0,2,1562
26,5,13,10,1,17335,241609,42100,201,1,15,1,1,2,6,2594
26,11,5,7,2,14544,124502,29721,135,5,13,3,1,1,9,1511
26,6,9,5,1,20077,228528,56326,221,6,18,3,0,1,10,2350
26,2,7,0,0,11077,131825,22460,135,2,9,0,0,0,4,1479
26,5,7,2,0,13582,156543,34861,159,4,10,3,1,0,10,1716
26,10,6,2,2,19754,226021,42577,226,4,19,1,0,1,8,2061
26,4,12,6,1,18095,189123,51861,205,3,22,3,0,0,5,2397
26,1,9,3,0,15948,171757,39932,197,0,23,2,1,1,4,2123
26,6,7,7,1,12617,120076,21824,149,2,12,5,0,1,11,1870
26,8,6,12,2,14039,129508,18700,119,3,20,2,0,1,11,1821
26,0,7,0,0,7711,75285,12553,125,1,10,0,0,0,2,1300
26,1,8,4,0,11215,125754,21830,143,2,15,2,1,0,11,1989
26,1,6,8,0,8890,33016,14267,29,0,30,2,1,0,2,1734
26,2,10,2,0,7222,40564,13507,46,1,25,1,1,1,9,1446
26,1,10,3,0,9316,47362,24588,59,0,38,0,1,0,1,1788
26,2,10,4,1,10590,49854,21947,72,1,34,1,1,0,3,1761
26,3,9,18,0,13702,51756,20079,34,4,34,3,0,0,10,2012
26,4,8,6,1,10381,41079,14953,22,1,33,0,0,0,2,1903
26,6,6,10,1,14848,132548,17900,141,4,16,4,0,1,8,1870
26,3,6,14,0,10936,23510,18721,17,2,42,0,0,1,11,1826
26,0,8,8,0,12049,31194,21285,24,1,40,2,0,2,10,2004
26,2,5,1,0,12788,94269,16843,173,0,11,0,1,0,4,1750
26,6,8,5,2,16103,145201,29987,155,0,14,1,0,0,5,2324
26,11,3,8,2,15060,134554,17226,187,4,11,2,0,0,9,1905
26,8,8,7,3,21140,214230,32060,171,2,27,3,0,1,8,2706
26,5,15,15,0,16606,138727,32013,114,0,21,0,1,1,5,2426
26,4,9,10,2,18011,175266,24886,184,2,17,2,0,1,11,2329
26,3,8,14,0,14004,70718,21559,49,0,19,3,0,0,9,2065
26,3,23,16,1,23915,170081,44521,126,0,36,1,1,1,8,3496
26,2,8,4,0,12934,25682,18226,26,0,65,1,1,0,6,2205
26,2,5,15,1,17045,110170,15014,106,3,26,5,0,0,10,2226
26,3,7,4,0,10473,66755,11623,55,4,12,3,1,1,9,1755
26,0,6,5,0,6619,15362,12354,16,1,34,1,0,0,2,1362
26,0,0,0,0,113,0,0,0,0,1,0,0,0,0,117
26,5,8,2,1,8363,53866,12378,44,0,16,0,0,0,0,1449
26,9,10,11,4,18459,234086,30389,222,5,23,3,1,0,11,2408
26,1,8,10,0,9202,26038,17612,13,1,32,0,0,0,2,1743
26,3,9,10,1,21069,201017,53223,233,2,13,3,1,1,8,2582
26,3,8,7,0,19338,166108,44879,204,3,8,3,0,1,11,2557
26,2,9,3,1,14228,105234,37815,147,0,11,1,1,0,2,1925
26,3,5,8,1,15434,123059,27961,162,1,14,3,1,0,7,1784
26,7,3,9,3,21486,242973,52615,254,4,13,2,0,1,9,2285
26,2,9,0,0,10753,98675,23440,157,0,1,0,0,0,1,1621
26,7,7,0,1,16160,155108,52190,191,1,11,0,1,0,2,2147
26,1,8,2,0,13579,108593,27565,147,2,15,1,0,0,6,1997
26,4,8,7,1,18473,153238,40189,191,2,12,2,0,1,7,2136
26,1,1,0,0,8325,48153,9070,101,0,6,0,0,0,0,935
26,14,9,7,4,17085,137190,31639,133,2,36,3,0,0,6,2132
26,4,7,4,1,10940,102862,17357,128,0,15,0,0,0,2,1516
26,3,3,28,1,19532,34107,8484,17,4,60,3,0,1,7,2575
26,7,7,13,2,13555,35115,33366,32,2,48,3,0,1,11,2173
26,0,2,0,0,5974,38744,5329,78,0,7,1,0,0,0,939
26,2,7,3,0,9471,80723,19842,91,0,13,2,0,0,3,1769
26,3,3,1,1,9736,112715,13246,165,0,19,0,0,0,2,1564
26,17,13,4,8,17402,223566,61285,163,2,20,2,1,0,6,2104
26,19,11,10,5,26914,450791,81421,91,3,33,4,1,2,10,2811
26,7,14,15,1,16971,211542,60850,32,1,26,1,1,0,4,2342
26,20,15,7,3,30014,362856,88034,236,4,32,5,0,3,10,3154
26,12,4,8,3,14129,169331,29010,165,8,16,2,0,0,9,1802
26,18,5,18,4,29054,410512,72206,73,3,42,4,0,1,10,2921
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
26,16,4,8,5,15489,191532,31614,21,4,17,2,1,0,11,1551
26,0,1,0,0,1766,8262,1579,21,0,0,0,0,0,0,347
26,1,2,4,0,6237,45324,7606,100,0,5,2,0,0,2,968
26,4,10,18,1,14735,189396,24366,179,4,20,3,0,1,8,2166
26,5,8,4,0,11683,122803,24106,182,1,11,1,0,0,2,1527
26,13,6,8,3,13800,177927,25973,188,3,17,2,0,1,8,1785
26,4,11,2,1,11017,115520,30149,114,0,16,3,1,0,8,2134
26,5,12,11,1,18326,171096,47160,151,3,23,3,1,0,10,2932
26,3,12,5,0,5348,41673,30531,65,0,9,0,0,0,1,1291
26,4,16,11,1,11114,91275,56029,104,2,13,1,2,0,4,2141
26,10,13,9,2,18655,224114,35913,211,1,14,2,1,0,6,2366
26,2,6,1,0,12686,143526,24084,182,2,11,2,0,0,4,1648
26,3,6,8,1,20044,213921,37375,237,2,3,1,0,0,6,1945
26,0,0,0,0,185,693,364,3,0,0,0,0,0,0,140
26,4,5,4,1,25487,407871,36554,351,5,21,3,1,0,8,2727
26,0,4,5,0,15840,203710,21326,228,2,13,2,1,0,5,1986
26,4,11,9,0,23097,283479,46710,239,5,20,4,0,0,11,2747
26,4,6,23,1,16622,48119,29466,24,1,44,1,0,1,6,2322
26,2,2,17,0,12117,42105,13697,14,6,42,2,1,1,11,1805
26,0,6,1,0,7144,32965,12396,24,0,18,0,0,0,1,1430
26,0,6,22,0,14697,35668,21006,38,1,59,3,0,1,10,2210
26,1,9,20,0,19711,45571,31214,33,3,57,2,0,2,7,2643
26,15,3,16,3,14609,162431,25639,148,3,25,2,1,1,7,1917
26,2,8,6,0,10641,40119,22120,35,1,14,1,1,0,5,1732
26,5,7,4,1,7197,28322,16777,24,1,25,0,1,0,1,1509
26,0,7,1,0,6780,16265,15520,31,0,10,1,1,0,2,1354
26,2,5,18,0,17342,63989,22933,59,0,33,2,1,0,3,2058
26,12,5,19,4,17764,187649,21882,204,2,22,4,1,1,8,1826
26,6,11,1,1,12952,92750,34267,144,0,14,2,0,0,3,1979
26,5,0,2,1,8297,42397,7455,111,0,8,1,0,0,0,924
26,6,8,9,1,11214,149195,22827,58,0,9,0,0,0,1,1481
26,3,6,4,1,14386,218395,43907,51,0,23,3,0,0,3,2274
26,3,7,4,0,12047,183026,30168,34,0,16,0,0,0,3,1692
26,2,7,7,0,12677,176262,36469,24,1,19,0,1,0,3,2035
26,12,18,9,2,16858,197634,58112,25,0,28,3,0,0,3,2471
26,8,5,17,2,19624,297535,48377,65,0,47,4,0,0,5,2656
26,10,10,14,2,22211,261843,43085,231,0,49,3,0,2,11,3096
26,3,9,7,1,8733,43052,19459,37,0,42,2,1,0,2,1658
26,1,8,10,0,10479,33787,19646,31,1,57,1,0,0,6,2052
26,3,6,4,1,8969,35630,15883,30,1,67,1,0,0,3,1769
26,3,10,11,1,9403,44035,20834,27,0,50,1,0,0,0,1717
26,6,4,15,1,9971,41073,12003,28,2,45,4,0,0,8,1595
26,3,3,15,1,14527,25634,8446,18,1,64,2,0,0,4,2238
26,12,3,8,3,16424,254866,41129,44,4,12,2,1,1,9,2005
26,2,8,10,0,12478,163089,41655,33,1,16,2,1,0,2,2044
26,10,8,3,3,10248,131527,28162,3,0,12,0,0,0,4,1584
26,4,10,4,1,8420,108122,29536,12,0,14,0,1,0,1,1577
26,8,7,4,2,9531,136029,30595,7,0,11,2,0,0,3,1632
26,12,4,10,2,13162,175139,32828,14,2,10,4,1,1,11,1688
26,2,0,3,1,5822,85225,12953,3,0,8,1,0,0,0,998
26,10,3,8,2,10966,173002,24272,19,3,11,3,1,0,9,1449
26,6,5,3,1,14435,164134,31215,11,2,20,2,0,1,11,2213
26,1,4,2,0,5791,44521,10744,98,0,9,2,0,0,0,1209
26,3,2,9,1,14505,90694,9327,137,4,12,1,1,0,8,1747
26,2,1,6,1,10815,78792,6601,116,2,9,3,0,0,9,1395
26,5,14,8,2,14704,91019,27473,110,1,18,0,1,0,5,2304
26,1,7,9,0,13874,101110,18646,162,5,20,4,1,1,11,2003
26,4,5,4,1,13256,117235,17088,163,0,9,0,1,0,1,1871
26,6,13,15,1,17564,106750,38055,135,1,31,3,0,2,7,2750
26,7,5,3,1,13969,109060,16582,162,0,16,3,0,1,2,1922
26,1,5,10,0,14308,110153,14468,162,2,14,0,1,1,7,1782
26,7,10,4,1,13236,195623,27210,161,0,15,1,0,0,3,1681
26,10,15,18,4,24197,396043,56558,294,3,27,3,0,1,5,2908
26,8,8,8,3,17681,253148,27391,199,2,20,2,0,0,11,2081
26,2,9,2,0,10040,118428,20147,149,0,10,0,0,0,1,1500
26,7,15,5,2,16202,237545,35030,233,2,14,1,1,0,4,1992
26,3,8,9,1,18385,223199,30098,203,0,20,4,0,1,9,2239
26,10,13,28,3,27978,217942,38146,150,1,14,3,1,0,6,3192
26,10,10,7,2,13629,90492,29683,143,1,17,1,0,0,3,1944
26,2,6,3,0,12955,95332,18427,166,1,14,1,0,0,5,1768
26,1,6,0,0,8564,67661,12951,124,0,12,0,1,0,2,1291
26,19,8,1,5,18561,130762,31038,159,0,23,2,1,0,3,2065
26,9,12,17,2,21994,203414,37320,244,3,17,3,0,0,6,2580
26,7,6,3,1,13993,130405,23067,203,1,17,0,0,0,3,1924
26,3,13,18,1,16470,46568,38720,27,1,78,0,1,2,5,2858
26,1,9,0,0,2991,4454,13320,10,0,14,0,0,0,0,917
26,1,10,6,0,9618,23735,21914,27,1,41,0,0,0,3,1741
26,0,1,3,0,4061,26730,4340,22,1,24,2,1,0,3,996
26,4,12,11,2,10265,21183,23614,30,0,22,0,0,0,0,1638
26,5,12,11,0,12477,79022,26400,111,3,22,3,0,0,11,2054
26,5,5,10,1,11703,41282,15429,32,5,60,2,1,1,11,1886
26,3,10,17,1,11625,29284,33736,27,1,30,2,1,0,7,2079
26,0,0,0,0,0,105,470,0,0,0,0,0,0,0,127
26,3,8,11,1,7035,15877,15619,21,0,43,2,1,0,11,1409
26,9,2,3,3,15397,152249,20971,144,5,14,3,1,0,10,1601
26,4,4,10,1,12637,153866,27915,20,5,14,0,1,1,8,1624
26,5,9,6,1,16257,134282,28640,115,4,14,4,1,1,8,1662
26,0,4,0,0,6362,94802,18960,3,1,7,0,1,0,2,1177
26,9,12,8,3,11798,151202,39558,14,0,10,2,1,0,4,1887
26,5,15,6,1,14008,190489,46224,31,0,18,1,1,0,3,2134
26,4,7,19,1,14145,140619,33946,40,2,12,1,1,0,10,1961
26,4,10,2,0,6248,107740,23349,6,0,9,0,0,0,1,1276
26,12,10,7,3,20352,185928,31224,192,2,32,0,0,2,5,2380
26,9,9,11,2,23384,336724,55021,255,2,15,3,0,1,9,2492
26,7,12,4,2,17536,136658,34421,172,2,25,3,1,0,6,2269
26,5,8,5,2,12880,104869,23150,144,0,13,1,0,0,2,1553
26,5,9,3,1,14232,132095,27548,183,1,18,1,0,0,2,1856
26,0,0,0,0,185,624,144,3,0,0,0,0,0,0,121
26,7,8,4,1,17341,168372,26049,187,1,25,2,0,0,10,2009
26,4,9,6,1,20543,275156,34380,279,3,31,1,0,0,6,2258
26,2,8,3,0,12860,162383,22489,167,0,18,1,1,0,4,1802
26,5,10,2,0,14917,173449,25984,223,1,33,1,1,0,6,2130
26,6,5,12,2,10563,49668,17034,49,0,45,2,0,0,1,1726
26,0,8,3,0,7259,21305,18923,33,0,25,0,0,0,0,1375
26,0,4,0,0,4283,12715,6779,26,0,12,1,0,0,0,915
26,4,0,13,1,10252,37628,8332,43,6,39,2,1,0,9,1580
27,5,9,5,1,10996,126171,39215,32,0,10,1,0,0,2,1808
27,13,12,11,3,19504,59239,37137,44,1,49,0,0,1,8,2423
27,1,12,11,0,14318,147340,50250,34,0,15,1,0,0,5,2145
27,2,7,5,0,10883,141299,28073,47,2,18,2,0,0,4,1842
27,5,11,9,0,10316,20019,25764,14,1,57,3,1,0,6,1855
27,1,8,19,0,13364,40610,29048,29,2,49,3,1,0,6,2305
27,2,8,6,1,9310,19680,21207,26,1,47,0,0,0,3,1811
27,8,9,5,2,14230,228737,36471,57,1,24,2,0,1,3,2186
27,9,4,4,2,12983,187367,27193,43,2,19,3,2,0,9,1902
27,1,5,7,0,11933,51115,16234,45,0,23,1,0,0,1,1925
27,2,2,2,0,11131,90972,8981,148,3,8,2,1,0,11,1288
27,5,6,4,1,11047,65782,19137,119,0,13,1,1,0,5,1547
27,0,11,3,0,9825,35640,31210,56,0,23,0,0,0,2,1925
27,6,13,8,2,15857,78602,43172,53,1,24,3,0,0,5,2299
27,5,4,10,2,12135,59441,12982,32,2,42,3,0,1,9,1830
27,5,13,7,2,11336,70308,34853,43,0,51,1,1,1,6,2284
27,13,16,10,3,13626,49058,38883,20,1,29,0,0,0,7,2116
27,2,14,7,0,9752,45502,28323,63,0,49,1,0,0,3,1845
